sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4857;pms5003;3630;6.540;3.297;2025-01-01T11:02:36.814919+00:00;P0;27.33
4858;DHT22;3630;6.540;3.297;2025-01-01T11:02:49.952760+00:00;humidity;52.40
4858;DHT22;3630;6.540;3.297;2025-01-01T11:02:49.952760+00:00;temperature;39.00
4857;pms5003;3630;6.540;3.297;2025-01-01T11:03:40.616273+00:00;P2;38.00
4857;pms5003;3630;6.540;3.297;2025-01-01T11:03:40.616273+00:00;P1;45.33
4857;pms5003;3630;6.540;3.297;2025-01-01T11:03:40.616273+00:00;P0;24.00
4858;DHT22;3630;6.540;3.297;2025-01-01T11:03:53.796581+00:00;humidity;52.20
4858;DHT22;3630;6.540;3.297;2025-01-01T11:03:53.796581+00:00;temperature;39.10
4857;pms5003;3630;6.540;3.297;2025-01-01T11:04:44.681786+00:00;P2;35.00
4857;pms5003;3630;6.540;3.297;2025-01-01T11:04:44.681786+00:00;P1;41.67
4857;pms5003;3630;6.540;3.297;2025-01-01T11:04:44.681786+00:00;P0;24.67
4858;DHT22;3630;6.540;3.297;2025-01-01T11:04:57.832359+00:00;humidity;52.60
4858;DHT22;3630;6.540;3.297;2025-01-01T11:04:57.832359+00:00;temperature;39.20
4857;pms5003;3630;6.540;3.297;2025-01-01T11:05:48.692004+00:00;P2;38.50
4857;pms5003;3630;6.540;3.297;2025-01-01T11:05:48.692004+00:00;P1;48.00
4857;pms5003;3630;6.540;3.297;2025-01-01T11:05:48.692004+00:00;P0;24.00
4858;DHT22;3630;6.540;3.297;2025-01-01T11:06:01.840955+00:00;humidity;52.60
4858;DHT22;3630;6.540;3.297;2025-01-01T11:06:01.840955+00:00;temperature;39.30
4857;pms5003;3630;6.540;3.297;2025-01-01T11:06:52.536510+00:00;P2;39.50
4857;pms5003;3630;6.540;3.297;2025-01-01T11:06:52.536510+00:00;P1;48.00
4857;pms5003;3630;6.540;3.297;2025-01-01T11:06:52.536510+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2025-01-01T11:07:05.612214+00:00;humidity;51.30
4858;DHT22;3630;6.540;3.297;2025-01-01T11:07:05.612214+00:00;temperature;39.40
4857;pms5003;3630;6.540;3.297;2025-01-01T11:07:56.315574+00:00;P2;36.00
4857;pms5003;3630;6.540;3.297;2025-01-01T11:07:56.315574+00:00;P1;43.33
